c_id,className,ReadingEase,ReadingEase(NL),CodeElementRatio,QuestionRatio,StopwordRatio,StopKeyRatio,ConceptualSimilarity,AuthorCommitsFile,CommittedTwice,TotalAuthoredCommits,ReviewingTwice,ReviewedCommitsFile,TotalReviewedCommits,ReviewedPRs,ExtLibSimilarity,sentimoji,gold
34067320-1422-u,u,100.0,100.0,0.1666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5976143046671968,7,1,315,1,14,399,44,0.0,0.0,0.0
34068495-1422-u,u,53.655,54.70142857142861,0.5,0.0,0.375,0.375,0.3162277660168379,5,1,315,1,15,399,44,0.0,0.0,0.0
34069261-1422-u,u,100.0,100.0,0.0333333333333333,0.5,0.4666666666666667,0.4666666666666667,0.1743714581157289,0,0,315,1,4,399,44,0.0,1.0,0.0
34072417-1422-u,u,71.81500000000001,90.95857142857145,0.2222222222222222,0.0,0.5555555555555556,0.5555555555555556,0.1660909597074799,7,1,456,1,20,916,97,0.0,0.0,0.0
34075873-1422-u,u,83.77500000000002,83.77500000000002,0.0384615384615384,0.0,0.6538461538461539,0.6538461538461539,0.1091089451179962,0,0,315,1,4,399,44,0.0,0.0,0.0
34076052-1422-u,u,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0,0,456,1,4,916,97,0.0,0.0,1.0
34067239-1421-u,u,94.8039285714286,100.0,0.0526315789473684,0.5,0.631578947368421,0.631578947368421,0.3162277660168379,0,0,370,1,3,2061,274,0.0,0.0,0.0
34068277-1421-u,u,100.0,100.0,0.0416666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0710669054518701,0,0,511,1,3,816,88,0.0,0.0,0.0
33951247-1416-u,u,94.3,94.3,0.1,1.0,0.4,0.4,0.1139605764596379,2,1,315,1,20,389,42,0.0,0.0,0.0
33951530-1416-u,u,87.94500000000002,87.94500000000002,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,2,1,456,1,16,897,94,0.0,0.0,0.0
33951623-1416-u,u,97.70500000000004,97.70500000000004,0.0416666666666666,0.0,0.625,0.625,0.1490711984999859,2,1,456,1,16,897,94,0.0,1.0,1.0
33827973-1410-u,u,90.08833333333334,90.08833333333334,0.0294117647058823,0.5,0.088235294117647,0.088235294117647,0.0,0,0,315,1,4,384,40,0.0,1.0,1.0
33801229-1409-u,u,88.905,100.0,0.8823529411764706,0.0,0.2352941176470588,0.2352941176470588,0.7768985960673559,0,0,315,1,5,377,39,0.8469759223454659,0.0,0.0
33801471-1409-u,u,27.93644067796612,94.565,0.725,0.0,0.25,0.3125,0.5288858853479451,0,0,39,1,4,148,16,0.6881216610410993,0.0,0.0
33624263-1408-u,u,100.0,100.0,0.1,1.0,0.4,0.4,0.0870388279778489,5,1,511,1,4,785,82,0.0,0.0,0.0
33624515-1408-u,u,90.77,90.77,0.0294117647058823,0.0,0.6176470588235294,0.6176470588235294,0.1266600992762247,0,0,315,1,4,372,38,0.0,-1.0,-1.0
33626286-1408-u,u,66.36500000000001,100.0,0.391304347826087,0.0,0.5217391304347826,0.5217391304347826,0.147087101353638,0,0,456,1,28,878,91,0.0,0.0,0.0
33280793-1405-u,u,94.3,94.3,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,8,1,456,1,27,874,90,0.0,0.0,0.0
32942607-1390-u,u,100.0,100.0,0.1666666666666666,0.0,0.5,0.5,0.0,7,1,370,1,40,1894,257,0.7582494888679846,0.0,0.0
32953852-1390-u,u,86.70500000000001,86.70500000000001,0.1,0.0,0.5,0.6,0.1414213562373094,0,0,370,1,22,1894,257,0.0,0.0,0.0
32076577-1384-u,u,100.0,100.0,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.161164592805076,7,1,456,1,6,683,78,0.0,0.0,0.0
31940875-1383-u,u,66.7871428571429,62.79000000000002,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.293469592826711,0,0,456,1,3,667,77,0.2259730731464128,0.0,0.0
31947929-1383-u,u,100.0,100.0,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.1924500897298752,0,0,370,1,9,1824,253,0.8616399814151883,0.0,0.0
31359364-1369-u,u,76.55600000000001,100.0,0.3448275862068966,0.0,0.2413793103448276,0.2413793103448276,0.5842356282783899,0,0,370,1,4,1799,245,0.0,0.0,0.0
31360087-1369-u,u,84.8057142857143,100.0,0.4285714285714285,0.0,0.3214285714285714,0.3571428571428571,0.2482817665807104,8,1,370,1,92,1799,245,0.9292437861410672,0.0,0.0
31361120-1369-u,u,100.0,100.0,0.1666666666666666,1.0,0.5,0.5,0.1543033499620919,0,0,370,1,5,1799,245,0.0,0.0,0.0
31361427-1369-u,u,100.0,100.0,0.125,0.0,0.0,0.0,0.0,0,0,315,1,5,158,20,0.0,0.0,0.0
31428120-1369-u,u,81.85500000000002,100.0,0.1428571428571428,0.0,0.5,0.5,0.0,0,0,370,1,1,1799,245,0.0,0.0,0.0
31428529-1369-u,u,86.708,94.35000000000002,0.0714285714285714,0.0,0.5357142857142857,0.5357142857142857,0.1666666666666666,0,0,370,1,1,1799,245,0.0,0.0,0.0
31341144-1365-u,u,72.61545454545457,72.61545454545457,0.0769230769230769,0.0,0.2307692307692307,0.2307692307692307,0.3678836036909795,22,1,163,1,31,108,4,1.0,0.0,0.0
31155883-1361-u,u,100.0,100.0,0.5,0.0,0.0,0.0,0.0,5,1,39,1,62,135,12,0.4543539137445073,0.0,0.0
30138628-1340-u,u,67.32894736842107,67.32894736842107,0.05,0.0,0.5,0.5,0.3651483716701107,0,0,370,1,10,1766,239,0.2044770296463598,0.0,0.0
29863161-1339-u,u,82.72094827586209,86.875,0.6233766233766234,0.5,0.3636363636363636,0.3766233766233766,0.4068667356033675,2,1,456,1,29,644,69,0.3761909526353627,0.0,0.0
29863901-1339-u,u,87.77214285714288,87.77214285714288,0.0344827586206896,0.0,0.5517241379310345,0.5517241379310345,0.1846372364689991,2,1,511,1,24,682,67,0.478713553878169,0.0,0.0
29864359-1339-u,u,97.30067073170731,97.30067073170731,0.0232558139534883,0.0,0.5348837209302325,0.5348837209302325,0.3187276291558383,2,1,511,1,24,682,67,0.478713553878169,0.0,0.0
29948219-1339-u,u,82.5676886792453,82.5676886792453,0.0181818181818181,0.5,0.6,0.6,0.1397713115629224,2,1,511,1,24,682,67,0.478713553878169,0.0,0.0
29948407-1339-u,u,100.0,100.0,0.0434782608695652,0.0,0.5652173913043478,0.5652173913043478,0.3,2,1,511,1,24,682,67,0.478713553878169,0.0,0.0
29948921-1339-u,u,78.77063953488374,94.04473684210528,0.196078431372549,0.0,0.4313725490196078,0.4313725490196078,0.3442651863295481,2,1,456,1,29,644,69,0.3761909526353627,0.0,0.0
29440551-1332-u,u,87.99727272727276,87.99727272727276,0.0833333333333333,0.0,0.4166666666666667,0.4166666666666667,0.1443375672974064,4,1,511,1,59,676,66,0.581421938304522,-1.0,-1.0
29440656-1332-u,u,66.36500000000001,66.36500000000001,0.0526315789473684,0.0,0.5789473684210527,0.5789473684210527,0.2433321316961437,4,1,511,1,59,676,66,0.581421938304522,0.0,-1.0
29440880-1332-u,u,100.0,100.0,0.0588235294117647,0.5,0.6470588235294118,0.6470588235294118,0.3823595564509362,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
29440994-1332-u,u,99.49178571428574,99.49178571428574,0.04,0.5,0.48,0.48,0.2080125735844609,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
29441380-1332-u,u,94.35000000000002,94.35000000000002,0.0416666666666666,0.0,0.5,0.5,0.1967223688411584,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
29442715-1332-u,u,100.0,100.0,0.0909090909090909,0.0,0.5454545454545454,0.5454545454545454,0.1414213562373094,4,1,511,1,59,676,66,0.581421938304522,0.0,0.0
29443134-1332-u,u,93.27535519125684,93.27535519125684,0.0153846153846153,0.0,0.6461538461538462,0.6461538461538462,0.329914439536929,0,0,35,1,54,419,16,0.0,0.0,0.0
29443265-1332-u,u,84.97083333333336,84.97083333333336,0.0294117647058823,0.6666666666666666,0.5588235294117647,0.5588235294117647,0.3600411499115478,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
29443404-1332-u,u,66.5448275862069,66.5448275862069,0.032258064516129,0.0,0.6451612903225806,0.6451612903225806,0.2525907427704613,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
28980655-1325-u,u,100.0,77.90500000000002,0.8695652173913043,0.0,0.217391304347826,0.217391304347826,0.4417261042993861,0,0,456,1,7,535,63,0.0,0.0,0.0
28980764-1325-u,u,100.0,,1.0,0.0,0.0,0.0,0.5,0,0,456,1,7,535,63,0.0,0.0,0.0
28925821-1323-u,u,60.16999999999999,87.39927419354841,0.4776119402985074,0.0,0.4029850746268656,0.4328358208955223,0.4580786674510945,2,1,456,1,10,528,61,0.0,0.0,-1.0
28819617-1320-u,u,53.245833333333366,90.95857142857145,0.6521739130434783,0.0,0.3043478260869565,0.3478260869565217,0.406578556307363,2,1,456,1,8,526,60,0.0,0.0,0.0
28819853-1320-u,u,80.30636363636367,84.9784090909091,0.3220338983050847,0.5,0.4745762711864407,0.4915254237288136,0.3188740696088466,0,0,315,1,2,13,4,0.0,0.0,0.0
28824477-1320-u,u,5.613235294117658,42.86500000000001,0.5714285714285714,0.0,0.1836734693877551,0.2040816326530612,0.4419799999392736,5,1,511,1,5,561,60,0.0,0.0,0.0
23724671-1268-u,u,100.0,100.0,0.3478260869565217,0.0,0.5652173913043478,0.6086956521739131,0.4536092116265144,26,1,694,1,35,1106,88,0.9559839267846816,0.0,0.0
23774684-1265-u,u,100.0,,1.0,0.0,0.4,0.4,0.4780914437337574,0,0,456,1,19,429,39,0.0,0.0,0.0
22830128-1245-u,u,88.49293478260873,88.49293478260873,0.04,0.5,0.6,0.6,0.2672612419124243,14,1,694,1,46,1049,82,0.0,0.0,0.0
22689162-1241-u,u,85.38,85.38,0.037037037037037,0.5,0.5185185185185185,0.5555555555555556,0.254000254000381,4,1,694,1,34,1031,80,0.0,0.0,0.0
22374354-1228-u,u,100.0,100.0,0.6,0.0,0.4,0.4,0.3779644730092272,0,0,694,1,2,939,77,0.2702324999679849,0.0,0.0
22187079-1220-u,u,80.46500000000002,80.46500000000002,0.0526315789473684,0.0,0.5263157894736842,0.5263157894736842,0.3779644730092272,9,1,511,1,26,285,28,0.7990141709132553,0.0,0.0
22005457-1217-u,u,76.50153846153849,76.50153846153849,0.0163934426229508,0.25,0.4262295081967213,0.4262295081967213,0.216814545195997,0,0,694,1,8,934,75,0.9119989318747974,0.0,0.0
21868524-1214-u,u,61.79566455696204,68.08078947368423,0.0898876404494382,0.5,0.6292134831460674,0.6292134831460674,0.1179649630555502,15,1,456,1,25,268,25,0.0,0.0,0.0
21703084-1208-u,u,90.99000000000004,100.0,0.75,1.0,0.5,0.5,0.5070925528371099,0,0,370,1,30,1129,183,0.8145254930708055,0.0,0.0
21568344-1203-u,u,74.805,72.61545454545457,0.1428571428571428,0.0,0.6428571428571429,0.6428571428571429,0.1825741858350553,12,1,370,1,42,1056,180,0.0,0.0,0.0
21568431-1203-u,u,100.0,97.025,0.5,0.0,0.4,0.4,0.1290994448735805,12,1,370,1,42,1056,180,0.0,0.0,0.0
21483732-1194-u,u,25.519117647058835,66.40000000000003,0.875,0.0,0.2083333333333333,0.2916666666666667,0.3593064063233032,9,1,370,1,22,1042,173,1.0,0.0,0.0
21268206-1189-u,u,83.09903846153848,100.0,0.125,0.5,0.4375,0.4375,0.3627381250550058,8,1,456,1,3,194,10,0.8032931948077677,0.0,0.0
21269125-1189-u,u,57.97636363636366,85.16499999999999,0.5777777777777777,0.0,0.3111111111111111,0.3333333333333333,0.3730019232961255,8,1,456,1,3,194,10,0.8032931948077677,0.0,0.0
21307454-1189-u,u,80.46500000000002,100.0,0.3478260869565217,0.0,0.3478260869565217,0.3478260869565217,0.1662821986421079,0,0,511,1,13,143,11,0.0,1.0,1.0
21260502-1188-u,u,73.84500000000001,100.0,0.5,0.0,0.3,0.3,0.2449489742783177,0,0,511,1,14,143,11,0.0,0.0,0.0
21031861-1182-u,u,94.3,94.3,0.0476190476190476,0.0,0.3809523809523809,0.3809523809523809,0.3608439182435161,0,0,694,1,17,816,64,0.0,0.0,0.0
20447817-1169-u,u,86.26307692307695,92.17119565217394,0.2,0.5,0.3333333333333333,0.3333333333333333,0.2132007163556104,0,0,131,0,0,422,63,0.0,-1.0,0.0
19608507-1155-u,u,65.98000000000003,68.77000000000002,0.5,0.0,0.2708333333333333,0.2708333333333333,0.3098386676965933,2,1,385,1,19,1687,250,0.0,0.0,-1.0
19614328-1155-u,u,44.97000000000003,77.81071428571428,0.1111111111111111,0.0,0.4444444444444444,0.5,0.4264014327112208,4,1,161,1,10,252,51,0.0,0.0,0.0
19614353-1155-u,u,100.0,100.0,0.1875,1.0,0.375,0.375,0.2357022603955158,4,1,161,1,10,252,51,0.0,0.0,0.0
19618183-1155-u,u,80.83214285714287,80.83214285714287,0.0333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.2927700218845599,4,1,161,1,10,252,51,0.0,0.0,0.0
19570673-1154-u,u,100.0,100.0,0.0384615384615384,0.0,0.4615384615384615,0.5,0.3713906763541037,0,0,60,1,6,281,55,0.0,0.0,0.0
19247591-1144-u,u,90.09000000000002,89.51692307692309,0.1875,0.0,0.6875,0.6875,0.2571297386132899,0,0,694,1,4,672,56,0.0,0.0,0.0
19247808-1144-u,u,84.52318181818181,95.73000000000002,0.4,0.0,0.3,0.3,0.3273268353539886,0,0,694,1,4,672,56,0.0,-1.0,-1.0
19282063-1144-u,u,81.94120967741938,81.63000000000002,0.0571428571428571,0.0,0.5428571428571428,0.5714285714285714,0.2756247308353552,0,0,385,1,9,1668,242,0.0,0.0,0.0
19282376-1144-u,u,99.53363636363638,99.395,0.1111111111111111,1.0,0.3703703703703703,0.3703703703703703,0.1740776559556978,0,0,385,1,9,1668,242,0.0,0.0,0.0
19282439-1144-u,u,58.4075,53.63928571428573,0.238095238095238,0.0,0.3809523809523809,0.4285714285714285,0.1819017187772497,0,0,385,1,9,1668,242,0.0,0.0,0.0
19087576-1140-u,u,61.26750000000001,100.0,0.1818181818181818,0.5,0.4545454545454545,0.4545454545454545,0.3273268353539886,0,0,385,1,9,1660,241,0.0,0.0,0.0
19108647-1140-u,u,59.16092105263158,56.70000000000002,0.0833333333333333,0.5,0.2916666666666667,0.375,0.3415650255319866,6,1,385,1,27,1660,241,0.0,0.0,0.0
18957939-1137-u,u,79.94000000000001,80.77714285714288,0.25,0.0,0.4642857142857143,0.4642857142857143,0.2306328020072212,0,0,385,1,9,1648,239,0.0,0.0,0.0
18958087-1137-u,u,60.19176470588238,100.0,0.75,0.0,0.2857142857142857,0.2857142857142857,0.3440312310280933,0,0,385,1,9,1648,239,0.0,0.0,0.0
18460211-1118-u,u,78.10544117647062,80.25000000000004,0.0727272727272727,0.0,0.6363636363636364,0.6363636363636364,0.3904748240735811,0,0,370,1,75,664,135,0.0,0.0,0.0
18460538-1118-u,u,100.0,95.93928571428572,0.1891891891891892,0.0,0.4324324324324324,0.4324324324324324,0.137360563948689,0,0,161,1,7,161,33,0.0,0.0,0.0
18252956-1109-u,u,69.5459523809524,73.16551912568309,0.1337579617834395,0.0,0.4140127388535032,0.464968152866242,0.2567469076614722,0,0,315,0,0,0,0,0.0,0.0,0.0
18302873-1109-u,u,81.727311827957,81.06500000000001,0.0571428571428571,0.6666666666666666,0.4571428571428571,0.4857142857142857,0.137360563948689,0,0,385,1,5,1585,224,0.0,0.0,0.0
18344851-1109-u,u,83.61509615384617,88.76379032258068,0.0555555555555555,0.25,0.4722222222222222,0.4722222222222222,0.3801782728216896,6,1,370,1,6,653,129,0.0,0.0,0.0
18174201-1104-u,u,77.90500000000002,100.0,0.5,0.0,0.5,0.5,0.0778498944161523,0,0,0,1,4,584,49,0.0,0.0,0.0
18093720-1100-u,u,61.24000000000001,100.0,0.2222222222222222,1.0,0.4444444444444444,0.4444444444444444,0.1490711984999859,0,0,385,1,20,1574,221,0.0,0.0,0.0
18364825-1100-u,u,89.51692307692309,100.0,0.5,0.0,0.4375,0.4375,0.3175003175004762,3,1,161,1,17,141,26,0.7567874686642694,0.0,0.0
18401982-1100-u,u,41.553571428571445,82.39000000000001,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3394673699166022,10,1,370,1,16,642,127,0.0,0.0,0.0
18921016-1100-u,u,83.32000000000004,100.0,0.2857142857142857,1.0,0.1428571428571428,0.1428571428571428,0.1259881576697424,0,0,385,1,17,1574,221,0.0,0.0,0.0
17872478-1095-u,u,66.40000000000003,100.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.1581138830084189,0,0,385,1,8,1532,217,0.0,0.0,0.0
17872713-1095-u,u,78.87285714285717,100.0,0.6,0.0,0.4,0.4,0.2964997266644404,0,0,385,0,0,1532,217,0.0,0.0,0.0
17873045-1095-u,u,90.99000000000004,100.0,0.5,1.0,0.25,0.25,0.2236067977499789,0,0,385,1,32,1532,217,0.0,0.0,0.0
17881133-1095-u,u,78.33000000000001,77.45815217391308,0.0689655172413793,0.0,0.5172413793103449,0.5172413793103449,0.2491364395612199,0,0,497,1,26,713,105,0.0,0.0,0.0
17738487-1089-u,u,59.63500000000003,61.32500000000002,0.4615384615384615,0.0,0.3076923076923077,0.3076923076923077,0.3734080224074693,10,1,161,1,14,77,20,1.0,0.0,0.0
17739214-1089-u,u,89.89642857142859,100.0,0.7058823529411765,0.0,0.2941176470588235,0.2941176470588235,0.5144957554275265,2,1,370,1,32,596,122,0.0,0.0,0.0
17626633-1083-u,u,17.44500000000002,17.44500000000002,0.0769230769230769,0.5,0.4615384615384615,0.4615384615384615,0.7071067811865476,22,1,694,1,19,644,54,0.9652331109844036,0.0,-1.0
17672416-1083-u,u,51.51500000000003,51.51500000000003,0.0285714285714285,0.0,0.4857142857142857,0.4857142857142857,0.1476203493915368,0,0,385,1,6,1520,212,0.0,0.0,0.0
17566241-1081-u,u,36.18935483870968,78.87285714285717,0.875,0.0,0.1785714285714285,0.1964285714285714,0.3740660010403623,0,0,497,1,2,684,100,0.0,0.0,0.0
17554220-1078-u,u,100.0,100.0,0.2857142857142857,1.0,0.2857142857142857,0.2857142857142857,0.2828427124746189,0,0,385,1,6,1512,209,0.0,0.0,0.0
17303422-1067-u,u,79.21217741935487,80.33250000000004,0.1470588235294117,0.0,0.6176470588235294,0.6176470588235294,0.5009794328681195,0,0,385,1,2,1509,207,0.0,-1.0,-1.0
17243508-1066-u,u,52.69500000000002,49.48000000000002,0.1764705882352941,0.5,0.3529411764705882,0.3529411764705882,0.3849001794597506,2,1,385,1,23,1507,206,0.0,-1.0,-1.0
63782990-1748-u,u,48.04394736842107,100.0,0.8297872340425532,0.0,0.2765957446808511,0.2765957446808511,0.4340120802867591,3,1,201,1,2,20,5,0.0,0.0,0.0
63784194-1748-u,u,60.35441176470592,100.0,0.7857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.3879049103011415,13,1,641,1,2,49,15,0.7958181194257216,0.0,1.0
63784250-1748-u,u,98.2525,97.7025,0.1111111111111111,0.0,0.6111111111111112,0.6111111111111112,0.0725476250110011,13,1,641,1,2,49,15,0.7958181194257216,0.0,0.0
63784331-1748-u,u,88.72514705882354,88.72514705882354,0.0555555555555555,0.0,0.5555555555555556,0.5555555555555556,0.0,13,1,641,1,2,49,15,0.7958181194257216,0.0,0.0
63604137-1747-u,u,49.48000000000002,100.0,0.8333333333333334,1.0,0.0,0.0,0.4008918628686366,3,1,201,1,4,18,4,0.0,0.0,0.0
63604244-1747-u,u,100.0,100.0,1.0,0.0,0.0,0.0,0.0,2,1,641,1,4,47,14,0.84265028371175,-1.0,-1.0
63604419-1747-u,u,72.61545454545457,82.39000000000001,0.32,0.0,0.36,0.36,0.382546027838003,3,1,201,1,5,18,4,0.0,0.0,0.0
63604684-1747-u,u,84.9157142857143,84.9157142857143,0.0666666666666666,0.5,0.6,0.6,0.0,0,0,201,1,5,18,4,0.0,-1.0,-1.0
63605191-1747-u,u,98.30761904761908,100.0,0.048780487804878,0.0,0.4634146341463415,0.4634146341463415,0.1095445115010332,0,0,201,1,5,18,4,0.0,0.0,0.0
63605815-1747-u,u,82.39000000000001,82.39000000000001,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.1020620726159657,0,0,641,1,5,47,14,0.5964809080634605,1.0,1.0
63605869-1747-u,u,66.40000000000003,66.40000000000003,0.2,1.0,0.0,0.0,0.0,0,0,641,1,5,47,14,0.5964809080634605,1.0,1.0
62937629-1742-u,u,71.81500000000001,71.81500000000001,0.125,1.0,0.5,0.625,0.1336306209562121,0,0,641,1,2,37,13,0.0697071480677523,0.0,0.0
62937833-1742-u,u,42.545000000000016,80.20000000000003,0.5192307692307693,0.5,0.25,0.25,0.3110855084191276,0,0,641,1,2,37,13,0.0697071480677523,0.0,0.0
62937982-1742-u,u,60.58250000000001,100.0,0.913793103448276,0.0,0.4482758620689655,0.4482758620689655,0.4019312523830282,0,0,641,1,2,37,13,0.0697071480677523,1.0,1.0
62938565-1742-u,u,100.0,100.0,0.0909090909090909,0.0,0.6363636363636364,0.6363636363636364,0.0890870806374748,0,0,641,1,2,37,13,0.0697071480677523,-1.0,-1.0
62940157-1742-u,u,83.88500000000002,83.88500000000002,0.0294117647058823,0.0,0.5588235294117647,0.5588235294117647,0.2227177015936869,0,0,641,1,2,37,13,0.0697071480677523,0.0,0.0
62267796-1738-u,u,66.7871428571429,66.7871428571429,0.1428571428571428,0.0,0.7142857142857143,0.7142857142857143,0.1336306209562121,0,0,0,1,3,117,34,0.0,0.0,0.0
61961593-1733-u,u,14.795000000000016,61.26750000000001,0.6428571428571429,0.0,0.1071428571428571,0.1071428571428571,0.3202563076101743,1,1,146,1,22,178,65,0.0,0.0,0.0
61960790-1730-u,u,95.68818181818185,95.68818181818185,0.0909090909090909,0.0,0.3636363636363636,0.3636363636363636,0.2581988897471611,0,0,86,1,3,44,5,0.0,0.0,0.0
61943853-1726-u,u,94.995,94.995,0.0769230769230769,0.5,0.3846153846153846,0.3846153846153846,0.0,0,0,0,1,2,92,28,0.0,0.0,0.0
61798454-1722-u,u,100.0,100.0,0.0204081632653061,0.0,0.6122448979591837,0.6122448979591837,0.0,3,1,146,1,59,166,60,0.0,0.0,0.0
61798555-1722-u,u,97.025,100.0,0.4,1.0,0.4,0.4,0.0,3,1,146,1,59,166,60,0.0,0.0,0.0
61799184-1722-u,u,83.46583333333336,83.46583333333336,0.03125,0.0,0.40625,0.40625,0.1195228609334393,3,1,146,1,59,166,60,0.0,0.0,0.0
61510090-1715-u,u,78.24500000000002,78.24500000000002,0.0769230769230769,1.0,0.5384615384615384,0.5384615384615384,0.0,4,1,44,1,22,134,42,0.0,0.0,0.0
61510378-1715-u,u,100.0,100.0,0.1739130434782608,0.0,0.391304347826087,0.391304347826087,0.0,0,0,0,1,22,83,23,0.0,0.0,0.0
61510777-1715-u,u,88.72514705882354,100.0,0.5416666666666666,0.5,0.3333333333333333,0.3333333333333333,0.1380131118684708,0,0,0,1,11,83,23,0.0,0.0,0.0
61511277-1715-u,u,51.86750000000004,51.86750000000004,0.1,0.0,0.2,0.2,0.0,4,1,44,1,7,134,42,0.0,0.0,0.0
61511327-1715-u,u,100.0,100.0,0.0909090909090909,0.0,0.2727272727272727,0.2727272727272727,0.0,4,1,44,1,22,134,42,0.0,-1.0,-1.0
61346453-1710-u,u,100.0,100.0,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.2132007163556104,2,1,44,1,3,131,40,1.0,1.0,1.0
61168438-1706-u,u,95.02705882352944,95.02705882352944,0.0588235294117647,0.0,0.3529411764705882,0.3529411764705882,0.0331496772065897,10,1,824,1,34,1608,279,0.0,0.0,0.0
61168852-1706-u,u,100.0,100.0,0.0769230769230769,0.0,0.6153846153846154,0.6153846153846154,0.0,6,1,146,1,43,146,49,0.0,0.0,0.0
61169357-1706-u,u,44.87545454545456,44.87545454545456,0.0136986301369863,0.0,0.3972602739726027,0.3972602739726027,0.2360428215620005,6,1,146,1,43,146,49,0.0,0.0,0.0
60961274-1697-u,u,100.0,100.0,0.3571428571428571,0.0,0.5,0.5,0.420084025208403,0,0,0,1,12,74,17,0.0,0.0,0.0
60917718-1692-u,u,68.09500000000004,100.0,0.5416666666666666,0.0,0.3333333333333333,0.3333333333333333,0.4125684985035174,35,1,824,1,68,1598,275,0.9479932041421651,0.0,0.0
60917794-1692-u,u,77.90500000000002,77.90500000000002,0.5,0.0,0.0,0.0,0.0,6,1,824,1,22,1598,275,0.0,0.0,0.0
60926312-1692-u,u,91.84272727272727,91.84272727272727,0.0416666666666666,0.0,0.625,0.625,0.214422506967559,3,1,146,1,44,126,37,0.0,0.0,0.0
60755184-1689-u,u,90.95857142857145,90.95857142857145,0.1428571428571428,1.0,0.5714285714285714,0.5714285714285714,0.1428571428571428,0,0,0,1,27,66,14,0.0,0.0,0.0
60669014-1688-u,u,52.69500000000002,52.69500000000002,0.0769230769230769,0.5,0.5384615384615384,0.5384615384615384,0.0,2,1,44,1,26,112,33,1.0,0.0,0.0
60669369-1688-u,u,80.33250000000004,97.7025,0.6086956521739131,0.0,0.3260869565217391,0.3260869565217391,0.2431801915428987,3,1,44,1,33,112,33,0.0,0.0,0.0
60754888-1688-u,u,58.94431818181821,72.16022727272728,0.4805194805194805,0.0,0.2467532467532467,0.2467532467532467,0.4056740422696879,3,1,44,1,33,112,33,0.0,-1.0,-1.0
60658765-1684-u,u,100.0,100.0,0.1,0.0,0.2,0.2,0.0,11,1,824,1,83,1589,273,0.8405168366635487,0.0,0.0
60658878-1684-u,u,100.0,100.0,0.125,1.0,0.25,0.25,0.4629100498862757,26,1,824,1,20,1589,273,0.0,0.0,0.0
60626265-1682-u,u,100.0,100.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0,0,0,1,15,49,9,0.0,-1.0,-1.0
60491475-1674-u,u,100.0,100.0,0.0666666666666666,0.0,0.6,0.6,0.0563436169819011,0,0,0,1,4,46,7,0.0,0.0,0.0
60493592-1674-u,u,100.0,100.0,0.1111111111111111,1.0,0.6666666666666666,0.6666666666666666,0.0,0,0,44,1,4,93,27,0.0,0.0,0.0
60476145-1670-u,u,87.29622093023258,91.11042682926828,0.0896551724137931,0.0,0.503448275862069,0.503448275862069,0.1916306513192446,17,1,60,1,4,7,1,0.0,0.0,0.0
60314824-1668-u,u,90.32934210526317,90.32934210526317,0.05,0.0,0.55,0.55,0.1956463952178073,0,0,0,1,12,24,3,0.0,0.0,0.0
60315071-1668-u,u,89.51692307692309,89.51692307692309,0.0714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0,0,0,1,6,24,3,0.0,0.0,0.0
60315341-1668-u,u,66.7871428571429,66.7871428571429,0.1428571428571428,0.0,0.4285714285714285,0.4285714285714285,0.0,0,0,0,1,15,24,3,0.0,0.0,0.0
60322745-1668-u,u,90.99000000000004,90.99000000000004,0.125,0.0,0.375,0.375,0.0,0,0,44,1,9,71,23,0.0,0.0,0.0
60322846-1668-u,u,100.0,100.0,0.3333333333333333,0.0,0.0,0.0,0.1507556722888818,3,1,44,1,17,71,23,0.0,0.0,0.0
60323021-1668-u,u,95.165,95.165,0.1,1.0,0.5,0.5,0.0,0,0,0,1,6,24,3,0.0,0.0,0.0
60323543-1668-u,u,34.59000000000003,34.59000000000003,0.2,0.0,0.0,0.0,0.2696799449852968,3,1,44,1,17,71,23,0.0,0.0,0.0
60415258-1668-u,u,52.86500000000001,52.86500000000001,0.0909090909090909,0.0,0.4545454545454545,0.4545454545454545,0.0,0,0,824,1,4,1578,268,0.6974531980352185,-1.0,-1.0
